"Index","Variant","Region, subregion, country or area *","Notes","Location code","ISO3 Alpha-code","ISO2 Alpha-code","SDMX code**","Type","Parent code","Year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100+"
"1","Estimates","World",NA,"900",NA,NA,"1","World","0","1950","100000","85454.117","81366.17","79102.211","77677.264","76699.711","76005.998","75497.582","75100.426","74765.419","74466.104","74190.414","73925.711","73663.044","73394.542","73111.786","72809.082","72483.235","72133.24","71753.791","71339.645","70891.275","70416.691","69924.784","69421.933","68911.694","68398.685","67884.154","67370.955","66859.477","66350.019","65834.526","65309.598","64773.218","64232.713","63690.586","63146.818","62598.021","62038.325","61461.477","60864.146","60242.48","59596.154","58923.085","58226.517","57504.747","56757.905","55985.683","55183.64","54346.937","53464.176","52529.994","51547.411","50504.59","49417.479","48286.059","47115.495","45900.836","44638.813","43323.13","41950.023","40492.877","38968.516","37373.972","35723.833","34041.363","32327.062","30600.307","28853.693","27089.513","25332.146","23568.572","21822.79","20068.602","18335.267","16626.031","14958.929","13341.043","11791.479","10315.888","8932.325","7630.82","6443.072","5352.367","4382.494","3525.798","2791.008","2166.635","1653.279","1237.992","908.613","651.96","456.594","309.967","205.413","132.768","84.024","51.432","30.443","17.483","9.808"
"2","Estimates","World",NA,"900",NA,NA,"1","World","0","1951","100000","85682.154","81789.878","79596.388","78223.943","77292.736","76625.842","76128.17","75741.607","75417.451","75126.377","74857.091","74599.969","74344.953","74083.331","73808.639","73516.393","73203.033","72866.263","72503.113","72109.342","71686.754","71240.369","70779.843","70311.97","69838.162","69362.4","68886.18","68409.016","67930.773","67451.843","66970.627","66480.971","65975.162","65457.813","64933.348","64404.234","63870.263","63328.206","62769.773","62190.524","61586.05","60954.771","60294.935","59612.169","58903.571","58168.404","57405.568","56609.245","55774.948","54896.188","53965.579","52986.565","51950.711","50863.698","49733.785","48562.803","47340.997","46068.457","44735.392","43343.385","41876.71","40331.484","38705.036","37028.262","35307.501","33556.949","31798.453","30010.183","28195.049","26369.555","24537.646","22721.121","20898.35","19107.395","17335.676","15602.088","13923.501","12310.508","10762.711","9314.578","7963.546","6722.835","5587.122","4569.166","3674.28","2904.721","2254.304","1715.039","1281.936","936.233","668.202","467.243","318.94","211.465","137.129","86.834","53.637","32.101","18.622","10.503"
"3","Estimates","World",NA,"900",NA,NA,"1","World","0","1952","100000","86043.423","82343.595","80282.568","78960.32","78067.922","77447.152","76986.21","76620.644","76311.66","76031.727","75771.918","75522.958","75277.151","75027.025","74765.866","74491.213","74199.881","73888.774","73553.801","73194.434","72810.632","72407.481","71989.877","71565.013","71136.267","70707.671","70278.95","69849.371","69416.996","68981.911","68542.919","68097.35","67637.414","67160.312","66668.193","66165.488","65654.926","65136.096","64603.146","64049.37","63469.667","62863.786","62228.007","61565.459","60876.11","60157.693","59410.462","58627.18","57801.794","56929.712","56003.451","55027.386","53998.811","52920.385","51792.493","50623.805","49400.988","48121.731","46773.971","45355.63","43860.699","42299.092","40647.462","38926.31","37164.559","35363.754","33554.372","31723.63","29860.005","27973.6","26068.014","24172.888","22271.202","20398.651","18558.487","16755.503","14996.215","13307.711","11678.385","10136.579","8694.659","7369.973","6146.795","5056.808","4086.728","3250.369","2536.734","1943.532","1462.134","1075.519","773.552","545.953","374.343","251.638","165.043","105.456","65.955","40.311","23.9","13.747"
"4","Estimates","World",NA,"900",NA,NA,"1","World","0","1953","100000","86315.228","82760.573","80767.569","79509.33","78636.562","78003.931","77528.746","77153.203","76840.691","76568.511","76316.62","76074.502","75834.905","75592.391","75340.054","75074.216","74792.582","74492.568","74169.918","73822.329","73450.915","73059.64","72654.513","72242.752","71828.088","71414.627","71002.029","70589.58","70174.225","69754.661","69330.001","68899.126","68457.935","68002.856","67529.192","67039.53","66536.813","66023.466","65496.755","64951.508","64382.289","63787.266","63163.061","62512.358","61834.164","61128.539","60392.16","59619.571","58804.058","57939.404","57017.221","56047.277","55022.238","53951.108","52834.933","51670.639","50456.79","49184.809","47840.585","46418.859","44909.357","43330.232","41674.264","39943.057","38158.866","36339.294","34498.194","32637.221","30751.679","28839.378","26894.927","24950.044","22996.146","21062.524","19161.688","17307.901","15499.786","13760.035","12090.5","10504.087","9005.645","7633.836","6372.385","5237.312","4237.722","3367.966","2625.213","2012.114","1511.66","1113.059","799.979","564.659","388.999","260.012","170.727","109.057","67.956","41.435","24.681","14.272"
"5","Estimates","World",NA,"900",NA,NA,"1","World","0","1954","100000","86574.842","83147.665","81224.419","80004.012","79173.903","78589.137","78155.007","77813.998","77522.462","77258.124","77014.617","76781.373","76549.816","76315.339","76073.606","75819.965","75550.922","75264.199","74957.132","74627.429","74273.527","73900.496","73513.044","73118.944","72721.786","72325.759","71931.297","71537.785","71141.587","70740.546","70333.041","69919.758","69496.225","69063.71","68615.092","68145.995","67657.962","67154.627","66635.907","66101.306","65544.122","64963.82","64354.458","63720.065","63057.525","62365.76","61644.341","60886.012","60085.157","59232.676","58320.098","57355.194","56337.259","55274.286","54167.068","53017.471","51809.658","50546.462","49211.58","47794.213","46285.239","44693.77","43022.922","41289.369","39493.61","37652.382","35790.316","33897.312","31980.905","30044.492","28068.048","26083.135","24073.398","22089.149","20129.838","18220.369","16368.176","14577.574","12847.468","11207.942","9652.754","8213.452","6887.148","5691.522","4623.712","3701.995","2908.521","2241.792","1694.412","1256.356","911.532","647.504","448.302","302.772","200.07","128.968","80.998","49.649","29.788","17.454"
"6","Estimates","World",NA,"900",NA,NA,"1","World","0","1955","100000","86883.369","83588.811","81733.999","80552.399","79744.529","79173.106","78749.401","78414.913","78132.341","77874.684","77633.265","77402.194","77173.261","76940.736","76700.901","76450.818","76186.187","75903.6","75600.341","75274.949","74927.376","74558.942","74175.523","73784.375","73390.868","72998.665","72608.794","72220.669","71831.426","71438.005","71037.289","70629.497","70211.718","69784.566","69346.154","68890.648","68412.735","67912.775","67391.722","66852.129","66292.238","65711.574","65105.101","64473.378","63814.514","63126.161","62404.987","61648.335","60848.64","59997.044","59086.936","58119.49","57095.175","56026.154","54914.858","53762.912","52558.055","51289.132","49950.576","48528.044","47005.379","45398.907","43703.127","41942.738","40135.487","38273.763","36383.938","34462.937","32512.025","30545.173","28550.07","26537.296","24493.083","22462.876","20463.069","18514.603","16618.171","14796.756","13039.305","11369.952","9795.359","8333.778","6982.316","5766.024","4682.119","3737.885","2932.81","2258.109","1705.486","1258.44","910.104","645.295","446.381","300.778","198.201","127.545","80.033","48.958","29.272","17.139"
"7","Estimates","World",NA,"900",NA,NA,"1","World","0","1956","100000","87192.239","84038.537","82249.795","81102.785","80314.225","79754.632","79339.213","79012.823","78736.406","78487.982","78253.938","78026.178","77801.168","77573.15","77336.689","77089.962","76829.333","76551.584","76253.274","75932.537","75590.088","75227.568","74848.363","74459.812","74068.179","73679.14","73293.405","72909.328","72524.552","72136.455","71742.212","71339.909","70926.052","70503.246","70069.688","69623.277","69157.419","68666.668","68149.032","67606.619","67042.429","66458.532","65851.239","65221.536","64565.634","63881.456","63165.495","62412.284","61616.671","60771.033","59864.726","58902.655","57879.263","56805.93","55690.837","54532.931","53325.292","52056.55","50707.532","49278.568","47754.459","46140.795","44429.951","42644.933","40811.906","38940.31","37030.954","35086.236","33110.491","31110.601","29081.878","27048.534","24978.589","22911.127","20862.984","18867.441","16923.198","15054.313","13257.479","11551.517","9936.964","8448.659","7068.573","5822.337","4719.606","3766.117","2941.367","2260.241","1701.946","1253.447","903.496","638.215","439.02","295.39","194.552","124.874","78.185","47.749","28.45","16.597"
"8","Estimates","World",NA,"900",NA,NA,"1","World","0","1957","100000","87399.395","84317.561","82583.037","81462.507","80685.575","80129.259","79714.025","79385.782","79108.947","78860.398","78631.234","78408.027","78182.944","77955.342","77720.376","77474.26","77214.187","76937.823","76641.431","76323.734","75984.697","75627.09","75253.438","74868.145","74478.041","74088.997","73703.833","73321.46","72939.143","72554.351","72163.256","71765.055","71355.227","70935.807","70504.819","70061.646","69604.097","69123.331","68612.946","68072.208","67503.762","66914.413","66301.834","65669.987","65015.573","64331.951","63619.211","62868.513","62074.346","61228.331","60322.67","59358.744","58334.162","57257.698","56133.363","54967.382","53753.116","52480.259","51133.884","49695.902","48163.292","46544.12","44823.703","43025.443","41163.374","39262.446","37337.914","35368.533","33367.443","31343.628","29281.526","27221.642","25145.505","23073.884","21020.986","19004.452","17057.144","15182.998","13376.87","11673.033","10061.544","8574.573","7198.52","5943.699","4829.865","3859.555","3033.299","2331.984","1765.203","1304.452","941.68","667.241","461.101","311.181","205.115","131.948","82.842","50.703","30.233","17.587"
"9","Estimates","World",NA,"900",NA,NA,"1","World","0","1958","100000","87644.68","84674.17","82993.311","81908.741","81151.686","80602.802","80187.557","79857.648","79578.298","79330.174","79103.156","78886.795","78668.42","78442.959","78210.718","77967.719","77710.395","77437.014","77143.384","76828.719","76492.802","76138.159","75768.859","75388.234","75000.837","74612.107","74227.103","73846.02","73465.663","73083.729","72696.433","72302.211","71898.059","71483.205","71056.401","70616.705","70162.937","69693.831","69196.516","68666.939","68103.218","67512.199","66896.433","66263.331","65610.602","64934.241","64228.72","63488.622","62704.02","61867.246","60970.428","60017.723","59002.905","57936.152","56821.276","55665.164","54458.149","53194.834","51860.133","50442.469","48923.097","47318.921","45617.686","43830.145","41974.76","40071.379","38142.206","36178.76","34177.636","32148.572","30086.198","28010.088","25918.958","23839.418","21768.929","19729.358","17737.248","15823.893","13976.192","12223.128","10561.532","9024.388","7590.611","6299.281","5135.516","4120.992","3251.454","2519.353","1911.378","1422.981","1035.149","738.419","511.451","346.239","229.204","148.359","93.705","57.771","34.706","20.289"
"10","Estimates","World",NA,"900",NA,NA,"1","World","0","1959","100000","86854.625","83354.904","81479.708","80270.586","79406.939","78770.324","78277.189","77879.88","77544.317","77244.17","76965.939","76706.314","76455.56","76203.456","75945.356","75682.233","75408.858","75120.553","74813.886","74487.285","74139.459","73772.359","73389.002","72995.444","72594.294","72189.333","71786.91","71388.402","70992.044","70593.778","70189.084","69779.051","69359.023","68928.426","68483.681","68024.991","67552.625","67062.152","66549.785","66007.634","65428.625","64817.428","64170.274","63503.528","62818.207","62110.845","61380.261","60617.275","59811.432","58955.876","58041.143","57075.711","56050.036","54973.582","53848.1","52679.261","51461.485","50192.091","48849.403","47435.77","45939.237","44354.624","42677.88","40925.089","39107.928","37241.383","35351.697","33436.709","31513.882","29556.694","27568.222","25587.421","23588.644","21620.148","19679.05","17777.842","15930.956","14162.257","12461.215","10851.683","9342.233","7956.076","6673.975","5515.599","4487.01","3592.838","2824.829","2181.412","1652.839","1225.303","889.959","632.707","439.634","298.526","197.979","128.505","81.497","50.471","30.492","17.92"
"11","Estimates","World",NA,"900",NA,NA,"1","World","0","1960","100000","86256.855","82370.238","80313.436","78978.763","78013.532","77279.256","76701.473","76220.931","75809.884","75449.34","75123.451","74818.031","74528.921","74250.431","73972.243","73689.526","73401.184","73099.965","72779.71","72439.22","72079.821","71702.981","71309.702","70905.407","70494.201","70078.358","69660.61","69244.425","68831.622","68418.089","67999.13","67574.822","67140.295","66695.654","66238.263","65762.375","65271.008","64763.405","64232.714","63676.471","63085.175","62460.349","61793.404","61097.489","60380.642","59643.456","58883.534","58096.695","57272.068","56402.198","55470.408","54490.728","53456.387","52375.012","51245.732","50071.436","48849.125","47573.661","46235.736","44827.853","43343.208","41792.844","40144.972","38432.403","36661.152","34838.19","33000.226","31127.24","29252.149","27379.75","25469.298","23565.78","21662.244","19789.955","17962.938","16185.178","14463.769","12813.123","11230.428","9745.054","8354.877","7088.231","5924.05","4881.457","3951.44","3152.608","2468.671","1895.719","1431.156","1060.382","764.914","544.233","376.501","253.936","168.157","108.899","69.03","42.76","25.878","15.298"
"12","Estimates","World",NA,"900",NA,NA,"1","World","0","1961","100000","87293.693","84011.224","82246.86","81080.889","80238.917","79610.471","79115.675","78711.558","78362.71","78052.104","77771.42","77509.555","77254.574","77006.364","76758.92","76502.02","76230.3","75944.684","75640.345","75315.331","74971","74608.971","74233.197","73846.664","73454.363","73059.127","72662.358","72263.11","71863.112","71463.821","71060.44","70652.568","70235.412","69809.038","69371.688","68920.202","68451.635","67964.613","67457.634","66925.521","66365.02","65771.175","65138","64468.663","63767.778","63044.932","62302.718","61530.13","60722.047","59870.659","58961.587","57996.138","56973.837","55905.929","54791.825","53629.23","52411.974","51137.035","49790.94","48369.974","46860.328","45274.641","43608.331","41860.18","40052.921","38186.201","36286.226","34345.409","32378.826","30406.683","28418.751","26412.867","24385.166","22381.376","20407.169","18476.339","16601.725","14791.759","13046.626","11389.181","9828.527","8386.546","7060.385","5860.367","4789.087","3849.069","3045.843","2363.926","1802.308","1346.509","988.923","709.401","499.21","342.603","229.134","150.322","96.445","60.502","37.036","22.12"
"13","Estimates","World",NA,"900",NA,NA,"1","World","0","1962","100000","88444.249","85747.548","84250.536","83281.411","82597.902","82097.72","81716.411","81409.248","81147.535","80912.032","80695.738","80491.022","80289.758","80082.835","79871.404","79650.449","79410.715","79149.688","78869.893","78570.079","78252.072","77918.437","77571.182","77214.153","76852.715","76488.199","76124.357","75758.121","75389.423","75017.852","74642.672","74263.818","73876.833","73481.688","73076.097","72657.58","72225.502","71773.875","71300.794","70805.077","70281.371","69730.672","69143.057","68520.35","67861.166","67170.013","66456.075","65712.339","64931.618","64105.872","63222.183","62281.116","61276.977","60223.739","59118.051","57966.638","56757.703","55479.551","54125.466","52684.156","51153.55","49527.102","47801.243","46008.166","44132.88","42192.805","40212.279","38176.567","36098.798","33990.116","31848.209","29711.295","27516.359","25327.154","23155.892","21016.927","18928.454","16905.81","14943.948","13077.952","11307.272","9674.503","8140.134","6762.069","5525.354","4444.133","3509.435","2719.62","2070.552","1541.878","1126.083","808.855","563.358","385.496","257.493","168.011","107.046","66.642","40.514","24.005"
"14","Estimates","World",NA,"900",NA,NA,"1","World","0","1963","100000","88700.043","86105.051","84639.249","83689.067","83020.333","82529.241","82153.547","81851.997","81594.219","81363.058","81148.567","80944.836","80745.191","80544.451","80334.156","80116.029","79883.407","79630.464","79354.622","79059.355","78746.111","78416.892","78075.652","77726.008","77371.642","77014.787","76657.623","76299.292","75937.746","75571.459","75199.818","74823.966","74440.905","74050.18","73649.464","73237.06","72810.308","72365.216","71898.555","71407.126","70888.908","70345.46","69767.81","69157.923","68511.731","67827.324","67112.086","66363.553","65579.851","64753.715","63872.295","62938.858","61939.632","60887.728","59788.868","58639.899","57437.873","56164.92","54810.957","53364.819","51823.586","50200.035","48461.242","46653.77","44785.431","42836.877","40852.474","38813.857","36725.428","34600.126","32428.081","30255.547","28052.833","25839.665","23637.247","21469.559","19356.472","17305.349","15315.807","13412.633","11611.098","9939.75","8386.367","6973.035","5712.41","4603.515","3640.881","2827.644","2155.1","1608.761","1175.174","843.499","593.376","406.231","273.045","179.072","114.678","71.696","43.77","26.067"
"15","Estimates","World",NA,"900",NA,NA,"1","World","0","1964","100000","88871.713","86411.252","84992.196","84063.327","83409.411","82931.155","82563.496","82267.979","82016.992","81791.168","81581.876","81380.672","81182.933","80984.219","80779.887","80562.734","80333.86","80088.634","79820.165","79528.324","79219.705","78894.924","78558.338","78214.261","77865.514","77515.535","77164.867","76813.69","76459.928","76101.623","75735.379","75363.372","74983.218","74596.881","74201.95","73795.053","73374.368","72935.609","72475.639","71990.799","71477.521","70939.375","70368.894","69770.877","69138.224","68468.127","67758.037","67010.356","66226.086","65398.258","64518.878","63590.067","62601.123","61560.683","60467.07","59325.101","58126.772","56863.095","55519.889","54084.211","52547.953","50924.731","49197.798","47385.082","45508.742","43581.08","41597.231","39558.828","37472.979","35336.942","33154.842","30957.359","28730.226","26519.04","24299.116","22108.112","19966.255","17894.743","15888.906","13964.718","12136.698","10435.619","8842.815","7402.213","6093.771","4952.163","3954.002","3106.551","2395.089","1813.866","1344.278","979.558","700.509","489.528","335.538","224.822","147.308","94.272","58.894","35.913"
"16","Estimates","World",NA,"900",NA,NA,"1","World","0","1965","100000","88846.507","86361.136","84948.251","84006.553","83336.115","82844.515","82467.097","82160.481","81899.337","81666.259","81450.555","81244.26","81039.964","80834.675","80623.387","80402.427","80163.454","79909.716","79634.98","79332.584","79004.482","78657.24","78296.819","77930.242","77561.023","77190.631","76820.371","76449.638","76076.257","75699.85","75317.145","74927.659","74530.007","74125.574","73714.172","73291.688","72856.061","72404.26","71931.348","71435.186","70911.099","70361.923","69784.102","69178.022","68543.229","67871.569","67162.32","66406.694","65604.944","64761.611","63867.407","62926.014","61929.761","60885.144","59789.265","58643.821","57444.095","56179.614","54837.599","53405.107","51872.742","50248.02","48520.705","46721.535","44848.008","42915.271","40951.959","38922.285","36843.92","34717.682","32547.576","30363.654","28144.498","25941.247","23760.623","21592.593","19475.483","17425.306","15446.085","13553.628","11757.921","10092.352","8535.805","7117.899","5844.597","4722.761","3755.695","2933.602","2252.039","1692.253","1245.467","901.976","636.52","440.232","299.322","198.981","129.447","82.343","51.013","30.685"
"17","Estimates","World",NA,"900",NA,NA,"1","World","0","1966","100000","89002.234","86582.844","85222.568","84317.869","83666.998","83188.467","82822.971","82528.955","82275.823","82048.853","81838.861","81637.069","81437.164","81234.448","81026.576","80810.584","80581.643","80334.234","80071.158","79790.347","79486.878","79162.244","78825.626","78481.516","78134.359","77786.73","77439.84","77091.569","76741.307","76386.673","76025.431","75656.022","75275.652","74886.126","74488.565","74080.416","73659.252","73221.581","72762.867","72281.449","71773.178","71238.69","70673.046","70081.675","69463.158","68811.671","68120.272","67385.507","66597.984","65759.442","64867.192","63932.047","62942.299","61905.147","60820.599","59684.88","58491.387","57234.148","55896.537","54470.742","52945.364","51325.454","49598.915","47790.593","45917.166","43972.232","41984.824","39953.171","37857.97","35724.155","33533.678","31321.851","29073.284","26822.71","24594.66","22395.53","20235.464","18131.832","16092.567","14154.211","12305.557","10587.802","8983.901","7516.668","6191.466","5029.679","4014.639","3152.961","2431.947","1840.308","1362.595","990.048","703.819","489.738","334.216","223.555","146.346","93.653","58.515","35.561"
"18","Estimates","World",NA,"900",NA,NA,"1","World","0","1967","100000","89190.29","86828.099","85500.674","84621.215","83987.887","83518.139","83160.977","82876.884","82636.497","82419.199","82217.245","82024.175","81832.178","81636.863","81434.581","81223.789","81000.035","80761.421","80501.453","80226.183","79933.537","79618.921","79286.397","78947.693","78606.401","78264.489","77924.47","77583.826","77240.814","76893.801","76540.813","76180.741","75810.431","75428.637","75036.413","74634.373","74219.724","73789.591","73338.441","72864.266","72362.449","71836.676","71280.2","70697.001","70085.596","69443.334","68769.019","68049.483","67278.661","66448.954","65560.816","64626.095","63638.569","62604.93","61526.178","60399.972","59212.611","57958.907","56626.515","55203.758","53686.759","52073.807","50356.553","48548.183","46669.889","44729.109","42734.41","40679.992","38585.939","36433.056","34232.213","32003.41","29731.808","27455.266","25184.462","22957.692","20781.383","18647.612","16575.452","14594.081","12707.964","10950.187","9312.443","7812.39","6456.634","5257.429","4216.214","3317.559","2571.391","1953.27","1452.689","1057.503","753.372","527.698","360.071","241.371","158.428","101.663","63.69","38.89"
"19","Estimates","World",NA,"900",NA,NA,"1","World","0","1968","100000","89491.319","87233.608","85955.673","85106.863","84496.915","84042.396","83695.1","83422.492","83194.858","82992.216","82801.467","82617.449","82434.555","82247.196","82051.357","81844.851","81624.239","81387.9","81133.209","80858.644","80570.266","80264.534","79941.481","79606.027","79268.657","78931.272","78594.497","78258.54","77920.933","77579.194","77231.564","76876.886","76512.744","76137.892","75751.595","75352.844","74941.354","74514.612","74067.408","73598.402","73101.65","72581.61","72032.341","71455.29","70849.922","70214.662","69546.951","68841.153","68082.36","67268.594","66388.095","65451.187","64461.443","63425.225","62344.183","61216.783","60033.248","58778.117","57440.564","56019.365","54494.253","52879.296","51156.837","49341.631","47447.56","45481.172","43472.976","41393.495","39272.569","37107.696","34876.348","32614.162","30299.597","27980.616","25668.299","23380.391","21148.432","18980.197","16864.508","14834.999","12900.728","11107.786","9430.193","7897.792","6514.064","5292.119","4223.378","3320.722","2555.188","1930.788","1428.961","1035.23","732.466","508.44","345.335","229.338","148.89","94.389","58.21","34.724"
"20","Estimates","World",NA,"900",NA,NA,"1","World","0","1969","100000","89688.102","87501.834","86252.359","85419.962","84820.805","84375.06","84030.673","83758.466","83535.081","83338.742","83156.178","82977.481","82798.42","82615.613","82424.208","82221.449","82003.099","81769.235","81517.71","81248.631","80961.138","80660.28","80348.23","80023.644","79690.93","79358.629","79027.207","78695.985","78364.117","78029.062","77687.122","77338.323","76980.372","76612.38","76233.169","75839.902","75431.701","75007.387","74564.393","74098.577","73604.776","73087.581","72541.077","71968.949","71366.818","70733.432","70069.968","69368.788","68623.246","67819.787","66952.272","66022.743","65032.771","63994.392","62907.655","61776.031","60587.712","59334.514","57998.655","56572.226","55047.955","53424.385","51694.997","49875.923","47971.209","45993.888","43959.638","41872.538","39719.54","37517.615","35270.458","32979.138","30645.515","28300.757","25958.833","23645.668","21382.587","19198.91","17086.679","15050.179","13111.588","11306.304","9622.091","8083.158","6689.08","5456.458","4376.396","3456.41","2682.667","2037.447","1519.404","1109.804","792.257","554.103","378.541","253.946","166.629","106.925","67.019","40.9"
"21","Estimates","World",NA,"900",NA,NA,"1","World","0","1970","100000","89843.88","87701.533","86473.088","85642.564","85039.428","84587.78","84237.109","83953.694","83718.872","83517.007","83332.286","83154.297","82974.634","82790.874","82599.297","82396.911","82178.562","81944.103","81692.853","81424.518","81140.319","80837.912","80527.895","80213.042","79889.171","79559.826","79232.222","78904.869","78576.358","78246.107","77909.342","77564.996","77210.78","76847.71","76474.073","76087.103","75685.423","75265.606","74827.125","74366.143","73878.856","73366.909","72826.056","72259.026","71664.606","71039.882","70382.821","69690.356","68953.991","68167.802","67316.615","66403.796","65422.904","64388.933","63307.744","62178.347","60996.93","59751.12","58430.123","57020.385","55510.475","53906.435","52191.382","50394.006","48511.618","46550.909","44535.827","42455.574","40321.843","38127.319","35881.408","33607.963","31275.149","28927.864","26579.735","24248.445","21963.978","19741.143","17591.83","15529.614","13561.723","11717.397","9990.245","8414.065","6985.086","5715.603","4602.794","3644.052","2835.9","2168.692","1623.853","1194.168","859.574","607.591","418.089","283.406","188.289","122.56","78.14","48.769"
"22","Estimates","World",NA,"900",NA,NA,"1","World","0","1971","100000","89918.784","87774.653","86547.744","85714.058","85102.996","84644.665","84290.53","84006.046","83767.077","83561.776","83377.816","83202.145","83025.892","82841.355","82643.717","82428.974","82192.951","81933.686","81649.934","81340.787","81007.159","80653.116","80282.902","79907.519","79526.665","79135.88","78739.027","78344.573","77952.871","77563.681","77176.206","76785.397","76387.427","75982.033","75567.733","75142.098","74702.479","74246.44","73771.954","73277.029","72760.015","72221.527","71656.334","71065.509","70448.221","69802.963","69126.131","68414.066","67661.612","66863.472","66010.297","65094.438","64115.062","63073.437","61982.115","60847.655","59662.109","58419.789","57105.086","55708.886","54219.425","52635.183","50953.269","49182.739","47339.541","45423.376","43453.723","41421.786","39336.551","37197.704","34999.671","32767.416","30504.455","28217.542","25938.568","23675.648","21450.673","19291.552","17193.493","15177.908","13257.771","11453.427","9766.167","8219.884","6820.203","5575.875","4485.438","3548.437","2758.513","2104.286","1575.111","1155.96","828.593","582.561","404.286","273.983","182.018","118.436","75.447","47.057"
