"Index","Variant","Region, subregion, country or area *","Notes","Location code","ISO3 Alpha-code","ISO2 Alpha-code","SDMX code**","Type","Parent code","Year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100+"
"1","Estimates","World",NA,"900",NA,NA,"1","World","0","1950","100000","86928.588","82726.749","80363.981","78882.137","77867.104","77146.667","76621.065","76210.091","75863.658","75555.36","75275.112","75008.872","74745.424","74478.307","74202.683","73915.535","73614.884","73301.697","72976.339","72639.34","72289.91","71928.793","71557.41","71177.573","70792.577","70403.381","70011.073","69616.769","69217.459","68814.753","68400.647","67972.774","67531.777","67083.864","66636.861","66192.335","65744.757","65292.329","64827.652","64351.465","63858.705","63353.267","62834.024","62305.708","61765.007","61209.945","60641.681","60055.459","59440.752","58796.728","58113.492","57394.859","56632.218","55839.754","55014.155","54158.717","53263.274","52324.765","51326.355","50261.156","49098.292","47856.322","46520.485","45097.566","43611.44","42055.218","40440.137","38757.41","36997.343","35183.048","33287.759","31357.696","29357.637","27308.918","25232.233","23140.245","21047.565","18993.438","16967.33","15020.984","13122.343","11339.937","9650.743","8104.929","6698.524","5453.504","4364.302","3438.814","2666.797","2033.136","1516.996","1110.499","791.723","552.45","375.742","250.409","162.041","101.756","62.061","36.88"
"2","Estimates","World",NA,"900",NA,NA,"1","World","0","1951","100000","87116.654","83123.705","80824.916","79387.645","78416.14","77719.843","77198.865","76794.203","76455.431","76153.848","75879.516","75619.967","75363.151","75102.457","74833.434","74553.683","74260.979","73954.564","73635.174","73303.796","72961.118","72608.35","72245.607","71874.988","71499.032","71119.905","70736.969","70350.323","69960.911","69567.141","69166.366","68754.889","68325.87","67884.587","67435.802","66987.339","66540.361","66090.391","65631.981","65162.371","64678.21","64180.992","63668.4","63146.659","62613.089","62064.166","61499.75","60915.641","60304.736","59662.125","58983.36","58270.101","57513.876","56723.017","55902.637","55051.18","54159.03","53220.816","52221.644","51156.538","50002.338","48761.866","47423.429","46004.54","44499.482","42929.094","41309.314","39616.7","37850.726","36008.849","34085.201","32118.484","30078.303","28004.144","25886.719","23748.481","21618.796","19505.315","17421.191","15407.633","13464.599","11639.447","9909.23","8311.043","6859.531","5577.41","4460.171","3506.455","2711.199","2058.58","1527.011","1113.588","792.663","551.942","373.272","247.959","160.735","101.304","62.053","36.996"
"3","Estimates","World",NA,"900",NA,NA,"1","World","0","1952","100000","87431.838","83616.87","81464.644","80076.032","79138.839","78490.792","78008.972","77626.332","77303.969","77013.689","76748.32","76496.845","76249.227","75998.247","75738.483","75468.313","75186.188","74890.631","74580.697","74258.243","73924.097","73581.074","73228.757","72869.129","72504.802","72136.376","71765.895","71392.463","71014.221","70632.482","70243.15","69847.918","69438.532","69012.866","68573.232","68125.145","67676.362","67229.279","66776.887","66316.546","65842.81","65357.367","64855.608","64341.732","63816.978","63276.14","62718.969","62141.226","61535.685","60899.328","60224.941","59518.123","58771.466","57992.337","57176.604","56331.512","55447.144","54516.483","53523.707","52462.957","51314.758","50089.144","48752.946","47331.774","45833.235","44254.062","42624.74","40933.559","39160.476","37312.451","35367.166","33377.728","31306.638","29196.514","27055.758","24891.521","22727.737","20582.479","18440.503","16357.091","14343.481","12449.337","10644.006","8981.661","7453.164","6090.518","4900.005","3881.671","3019.386","2304.06","1720.475","1261.77","902.811","633.116","432.774","289.358","189.23","120.845","75.069","45.352"
"4","Estimates","World",NA,"900",NA,NA,"1","World","0","1953","100000","87667.433","83993.065","81904.336","80590.57","79672.082","78999.015","78491.718","78089.223","77757.475","77473.824","77214.987","76968.557","76726.453","76482.159","76229.578","75966.656","75691.975","75404.992","75104.19","74789.094","74461.351","74123.522","73778.016","73425.796","73068.777","72709.006","72346.035","71981.132","71611.527","71236.625","70856.465","70469.636","70074.525","69665.145","69238.651","68798.009","68347.934","67896.94","67444.509","66987.397","66520.658","66042.598","65549.74","65043.791","64524.397","63991.311","63440.016","62867.449","62265.627","61633.01","60964.176","60259.868","59520.27","58748.6","57943.972","57104.669","56226.414","55304.215","54319.323","53263.916","52121.659","50900.307","49583.181","48168.111","46671.201","45094.923","43450.933","41747.715","39971.321","38114.874","36159.963","34142.602","32047.709","29901.529","27723.915","25529.741","23322.001","21131.029","18956.171","16821.438","14751.033","12797.278","10949.271","9238.651","7676.631","6274.264","5044.675","3989.03","3100.479","2364.893","1763.366","1292.822","922.374","642.239","438.213","291.986","190.039","120.949","75.154","45.465"
"5","Estimates","World",NA,"900",NA,NA,"1","World","0","1954","100000","87891.816","84340.822","82320.051","81040.617","80173.854","79566.2","79116.878","78763.449","78458.848","78182.57","77931.437","77692.547","77457.576","77221.149","76977.528","76724.318","76459.471","76182.412","75892.651","75589.13","75271.184","74941.342","74603.634","74260.215","73912.029","73561.115","73208.278","72852.73","72494.383","72130.739","71760.912","71385.111","71000.137","70607.735","70201.097","69776.737","69336.174","68885.662","68431.72","67977.604","67516.509","67048.139","66566.291","66071.852","65563.491","65038.403","64497.138","63933.647","63340.23","62713.915","62050.778","61354.641","60620.095","59858.029","59066.345","58240.62","57371.239","56457.144","55482.839","54437.935","53301.342","52087.825","50774.61","49379.538","47889.671","46319.689","44683.858","42966.902","41179.954","39322.279","37365.736","35342.097","33228.417","31069.984","28865.417","26641.066","24409.83","22183.285","19968.172","17798.826","15669.559","13646.216","11723.806","9942.813","8303.533","6834.222","5529.075","4405.739","3449.684","2649.782","1988.964","1467.788","1056.149","742.104","507.867","340.837","223.158","142.682","89.176","54.384"
"6","Estimates","World",NA,"900",NA,NA,"1","World","0","1955","100000","88160.905","84737.828","82790.421","81551.601","80707.023","80112.421","79675.557","79332.495","79042.722","78777.618","78530.756","78296.35","78065.451","77832.376","77593.561","77345.797","77087.165","76816.428","76533.484","76237.338","75927.302","75602.917","75268.801","74928.537","74584.9","74238.599","73890.671","73540.657","73186.939","72829.691","72466.182","72096.459","71718.997","71333.073","70938.285","70528.488","70099.013","69653.576","69195.929","68735.751","68272.771","67805.573","67328.596","66840.349","66339.454","65821.817","65284.871","64726.583","64139.144","63517.284","62857.428","62165.38","61437.214","60678.855","59891.565","59073.884","58213.005","57302.188","56329.926","55289.61","54157.866","52948.357","51637.478","50241.881","48765.774","47196.525","45556.471","43837.551","42031.311","40162.978","38201.644","36169.76","34046.072","31855.303","29624.007","27364.982","25092.933","22830.309","20563.487","18350.482","16180.052","14109.675","12129.836","10289.375","8594.138","7065.303","5718.195","4548.452","3556.461","2726.759","2042.963","1506.743","1084.441","759.918","519.272","347.924","227.573","145.25","90.63","55.312"
"7","Estimates","World",NA,"900",NA,NA,"1","World","0","1956","100000","88432.337","85151.234","83269.586","82067.84","81243.453","80659.288","80227.92","79890.975","79606.858","79352.669","79114.244","78882.797","78654.714","78424.504","78187.774","77943.609","77689.269","77423.613","77146.245","76856.36","76553.415","76236.44","75907.22","75569.571","75227.732","74884.643","74539.752","74193.791","73844.812","73491.979","73133.723","72769.197","72396.16","72015.713","71625.972","71226.495","70810.475","70376.146","69922.211","69456.298","68985.856","68515.357","68038.249","67553.947","67057.931","66545.186","66012.348","65455.771","64872.216","64253.912","63597.35","62906.625","62179.359","61423.351","60635.567","59820.827","58964.248","58057.041","57083.714","56040.504","54913.232","53701.614","52394.001","50995.868","49515.368","47957.646","46313.707","44590.066","42783.09","40884.632","38898.749","36851.007","34707.931","32502.989","30233.406","27943.803","25627.849","23314.913","21010.895","18742.297","16523.345","14414.098","12387.192","10496.497","8762.34","7210.901","5828.616","4640.88","3624.485","2773.818","2074.422","1523.754","1090.547","763.358","520.577","347.406","226.092","143.51","88.852","53.815"
"8","Estimates","World",NA,"900",NA,NA,"1","World","0","1957","100000","88605.165","85393.368","83563.18","82386.074","81575.173","80997.339","80568.219","80231.005","79948.138","79695.659","79464.743","79239.071","79011.108","78781.168","78544.767","78300.286","78047.484","77784.325","77509.804","77223.472","76924.475","76613.472","76289.278","75954.213","75613.177","75269.058","74925.277","74579.778","74232.066","73881.35","73524.52","73163.451","72793.465","72416.272","72029.9","71633.862","71227.232","70803.805","70359.484","69896.618","69418.833","68939.35","68457.282","67971.257","67477.359","66968.115","66439.804","65887.718","65304.674","64688.867","64033.996","63342.892","62613.204","61854.228","61069.124","60250.337","59395.808","58493.762","57526.278","56486.682","55355.535","54148.897","52840.361","51441.728","49959.942","48393.679","46759.314","45032.294","43219.656","41324.468","39317.632","37258.991","35110.708","32902.505","30635.045","28322.038","26003.104","23687.542","21372.762","19105.657","16881.721","14758.713","12728.778","10818.059","9056.176","7467.427","6060.556","4831.688","3788.192","2910.02","2186.535","1609.878","1158.859","812.881","555.974","372.485","243.465","155.084","96.273","58.303"
"9","Estimates","World",NA,"900",NA,NA,"1","World","0","1958","100000","88820.295","85722.154","83950.103","82808.571","82016.886","81447.242","81020.139","80683.039","80400.077","80150.634","79924.612","79709.145","79490.395","79263.378","79030.097","78788.657","78538.206","78279.753","78010.706","77730.25","77437.815","77133.218","76816.626","76489.414","76153.197","75812.757","75471.059","75129.297","74785.697","74438.994","74087.599","73731.099","73367.62","72996.69","72616.908","72228.469","71828.93","71419.236","70990.014","70540.839","70070.007","69586.972","69098.674","68611.778","68119.374","67616.228","67096.181","66552.585","65978.708","65369.679","64721.089","64037.978","63315.467","62561.246","61780.238","60973.373","60125.485","59237.157","58286.205","57261.302","56146.703","54950.768","53662.449","52281.929","50816.594","49271.967","47655.159","45957.541","44160.942","42286.414","40308.08","38241.506","36100.456","33900.873","31635.997","29323.363","26979.158","24643.935","22298.113","19983.655","17708.863","15533.128","13440.195","11477.966","9642.741","7985.676","6509.904","5222.753","4114.406","3180.508","2403.583","1781.775","1290.72","912.638","627.729","423.478","278.779","178.933","111.791","67.966"
"10","Estimates","World",NA,"900",NA,NA,"1","World","0","1959","100000","88004.405","84362.617","82369.703","81086.699","80178.185","79517.294","79014.611","78616.569","78284.424","77989.911","77718.195","77465.504","77220.946","76973.168","76718.567","76461.78","76199.81","75931.29","75654.707","75368.616","75071.367","74762.266","74441.147","74109.916","73768.887","73420.583","73070.176","72719.874","72368.953","72015.452","71657.139","71293.869","70923.558","70547.201","70161.349","69766.189","69361.715","68945.966","68515.631","68066.035","67593.97","67101.617","66590.621","66077.317","65564.318","65043.359","64510.108","63955.404","63371.455","62751.789","62087.759","61392.436","60653.92","59882.021","59077.798","58249.203","57384.627","56474.059","55503.821","54468.552","53347.503","52149.348","50851.507","49471.527","48006.895","46458.974","44851.622","43167.124","41409.357","39558.28","37619.196","35621.053","33527.046","31399.96","29233.391","27029.285","24813.128","22604.177","20399.879","18228.043","16106.73","14091.21","12147.933","10332.677","8661.001","7148.604","5803.35","4639.956","3646.659","2809.301","2118.12","1565.618","1126.949","791.137","543.221","365.293","239.733","153.374","95.504","57.754"
"11","Estimates","World",NA,"900",NA,NA,"1","World","0","1960","100000","87385.556","83340.247","81139.899","79712.99","78695.879","77936.689","77352.274","76874.786","76470.73","76118.179","75802.538","75507.089","75228.293","74959.547","74689.17","74415.289","74141.265","73861.711","73574.319","73279.417","72975.602","72661.557","72335.917","72000.489","71655.836","71302.868","70943.434","70582.954","70222.051","69860.68","69494.266","69123.945","68746.764","68363.308","67972.169","67569.311","67156.758","66734.645","66297.294","65845.404","65370.542","64876.435","64356.494","63819.905","63279.795","62734.607","62181.731","61612.892","61017.867","60389.686","59716.104","59004.904","58255.93","57474.575","56656.993","55807.995","54924.956","53999.163","53014.865","51966.846","50838.542","49642.302","48344.535","46968.706","45519.012","43987.068","42392.246","40719.372","38983.288","37186.236","35289.165","33350.647","31333.861","29274.138","27202.957","25106.114","23012.436","20925.512","18828.622","16786.473","14789.569","12899.801","11095.565","9411.82","7859.255","6468.913","5237.732","4166.043","3258.965","2505.707","1880.135","1386.261","993.999","696.144","477.243","320.171","209.818","134.162","83.635","50.768"
"12","Estimates","World",NA,"900",NA,NA,"1","World","0","1961","100000","88405.92","84973.129","83094.091","81855.179","80970.149","80320.341","79818.581","79415.348","79071.741","78768.814","78496.882","78244.418","77998.444","77759.073","77519.404","77270.38","77010.422","76744.138","76469.139","76185.888","75894.914","75594.582","75284.556","74964.618","74636.596","74301.145","73958.428","73609.698","73258.176","72905.522","72549.471","72188.86","71822.228","71449.464","71068.906","70680.656","70282.012","69872.441","69450.988","69016.214","68564.492","68093.359","67598.533","67080.915","66548.087","66008.776","65464.722","64906.89","64324.71","63713.673","63059.79","62369.959","61635.448","60871.038","60075.338","59245.952","58377.699","57467.58","56499.876","55466.295","54349.036","53160.571","51876.115","50506.049","49059.157","47530.245","45933.5","44254.22","42490.767","40656.456","38734.301","36736.766","34650.452","32510.337","30315.846","28099.625","25872.565","23638.361","21396.959","19177.475","16999.431","14914.71","12914.337","11035.297","9295.621","7720.112","6307.021","5069.612","4007.747","3116.934","2369.652","1765.57","1289.127","916.346","638.392","435.102","289.658","188.265","119.321","73.696"
"13","Estimates","World",NA,"900",NA,NA,"1","World","0","1962","100000","89532.469","86697.429","85113.22","84094.555","83380.311","82861.4","82471.269","82162.182","81903.597","81675.309","81468.223","81272.22","81079.69","80880.223","80675.658","80460.811","80229.817","79983.061","79726.559","79461.011","79187.305","78905.494","78614.31","78314.661","78007.104","77692.679","77372.639","77046.421","76713.047","76375.692","76034.197","75689.892","75338.709","74982.685","74619.841","74248.565","73869.871","73480.931","73080.594","72668.209","72239.999","71798.837","71335.437","70852.602","70349.066","69827.99","69298.531","68757.915","68196.944","67607.526","66978.824","66316.045","65609.195","64870.758","64104.154","63305.809","62466.26","61580.818","60634.755","59624.507","58527.32","57351.474","56077.228","54719.73","53269.376","51735.374","50131.659","48435.382","46650.149","44776.881","42791.23","40733.851","38544.754","36283.181","33949.757","31549.491","29129.753","26689.886","24232.137","21792.628","19384.225","17068.725","14814.283","12699.242","10720.303","8920.953","7307.408","5889.949","4663.558","3622.32","2755.99","2065.167","1503.504","1072.123","745.378","507.117","336.754","218.131","137.74","84.711"
"14","Estimates","World",NA,"900",NA,NA,"1","World","0","1963","100000","89759.652","87034.332","85482.982","84485.183","83788.257","83279.9","82895.69","82591.976","82336.913","82112.583","81908.449","81715.174","81525.207","81333.32","81130.765","80921.235","80700.357","80463.161","80210.43","79948.24","79676.982","79397.814","79111.763","78818.567","78517.846","78210.079","77897.741","77579.268","77253.414","76919.882","76581.388","76239.191","75891.126","75538.642","75179.33","74812.521","74437.163","74053.081","73657.417","73250.096","72828.167","72392.843","71939.669","71467.814","70975.806","70459.503","69923.306","69373.324","68807.657","68217.305","67592.833","66935.862","66235.229","65502.545","64737.962","63942.673","63106.243","62222.614","61276.581","60263.606","59170.329","57998.163","56724.618","55366.869","53928.385","52395.5","50789.188","49096.35","47313.243","45438.864","43450.5","41388.461","39211.877","36935.93","34596.105","32191.492","29741.679","27298.05","24820.961","22351.42","19912.343","17558.889","15279.98","13114.17","11104.525","9261.387","7604.335","6139.834","4875.136","3798.773","2899.978","2175.421","1593.423","1136.343","792.121","540.2","359.441","233.172","147.353","90.641"
"15","Estimates","World",NA,"900",NA,NA,"1","World","0","1964","100000","89918.066","87341.31","85841.221","84866.45","84186.823","83694.16","83319.457","83022.578","82774.794","82555.881","82356.571","82167.264","81980.901","81792.45","81598.109","81391.703","81177.413","80952.256","80710.562","80452.913","80186.429","79911.044","79628.349","79340.6","79046.969","78746.896","78441.834","78131.426","77814.884","77490.333","77156.71","76817.502","76472.448","76123.142","75768.799","75407.526","75038.094","74659.247","74270.001","73869.004","73454.24","73028.427","72584.141","72125.573","71647.685","71147.036","70618.849","70064.805","69492.442","68900.392","68277.306","67624.728","66932.735","66208.24","65450.193","64661.634","63832.311","62954.868","62016.009","61007.613","59917.121","58751.779","57492.076","56145.172","54717.961","53201.687","51606.186","49922.703","48150.751","46283.265","44306.502","42250.271","40075.029","37826.684","35487.372","33093.081","30651.974","28181.065","25700.478","23232.578","20775.743","18392.355","16075.275","13880.796","11808.152","9920.522","8207.948","6686.831","5360.542","4221.293","3258.064","2474.139","1837.022","1336.56","947.242","658.017","446.532","295.748","191.009","120.189"
"16","Estimates","World",NA,"900",NA,NA,"1","World","0","1965","100000","89880.765","87286.361","85793.704","84802.544","84104.542","83598.288","83214.687","82907.974","82651.45","82426.567","82221.906","82028.216","81837.951","81646.418","81449.388","81245.883","81030.721","80807.966","80573.837","80322.921","80056.043","79780.469","79496.457","79207.51","78914.958","78617.314","78314.351","78006.456","77692.275","77371.574","77042.22","76702.688","76356.434","76005.343","75649.685","75287.396","74918.403","74540.405","74151.617","73751.679","73338.51","72912.909","72471.117","72014.908","71542.676","71046.642","70525.589","69972.05","69387.068","68779.069","68146.037","67489.177","66794.985","66070.408","65312.854","64521.354","63689.835","62807.694","61865.132","60854.004","59756.975","58584.344","57316.198","55971.739","54539.733","53022.213","51429.397","49738.251","47958.383","46089.238","44105.864","42049.006","39875.688","37626.59","35309.896","32915.067","30484.281","28020.621","25527.329","23061.961","20606.925","18237.955","15931.219","13729.258","11676.55","9786.174","8080.211","6565.059","5252.251","4119.149","3165.727","2396.448","1770.38","1283.337","909.039","629.988","426.485","281.919","181.83","114.41"
"17","Estimates","World",NA,"900",NA,NA,"1","World","0","1966","100000","90018.188","87489.479","86053.308","85100.819","84422.867","83931.904","83562.167","83268.559","83020.58","82801.788","82602.816","82413.191","82226.095","82037.48","81843.65","81642.435","81433.685","81212.438","80983.643","80743.51","80487.227","80215.276","79935.824","79649.551","79359.471","79066.989","78770.905","78469.77","78162.796","77849.731","77528.201","77198.043","76856.715","76508.808","76155.392","75796.542","75431.803","75059.001","74675.597","74281.367","73875.027","73456.875","73022.603","72575.035","72112.723","71631.942","71124.863","70588.101","70012.669","69403.037","68762.762","68101.415","67409.849","66690.68","65942.114","65158.521","64335.535","63463.693","62527.622","61523.395","60435.698","59269.3","58008.91","56667.845","55247.966","53739.789","52157.31","50482.536","48707.057","46842.046","44865.825","42807.71","40634.338","38380.815","36051.839","33663.993","31208.07","28733.663","26220.016","23716.1","21228.866","18830.434","16492.429","14255.094","12155.365","10224.501","8467.231","6901.694","5534.206","4357.476","3369.18","2559.978","1901.169","1380.523","980.207","682.055","463.389","307.166","198.536","125.036"
"18","Estimates","World",NA,"900",NA,NA,"1","World","0","1967","100000","90191.225","87722.247","86318.562","85391.386","84727.722","84243.102","83880.925","83596.831","83360.245","83150.941","82959.773","82778.583","82599.457","82417.921","82230.94","82037.141","81835.133","81625.441","81403.04","81173.385","80933.066","80676.228","80405.122","80127.209","79844.478","79559.565","79273.443","78983.522","78688.491","78386.333","78077.461","77760.534","77432.486","77094.232","76749.273","76397.972","76041.056","75677.023","75302.565","74917.806","74519.424","74111.179","73687.921","73250.7","72800.336","72330.271","71838.975","71317.769","70760.373","70160.808","69518.162","68852.185","68160.573","67445.411","66702.679","65928.648","65109.293","64242.45","63312.259","62312.102","61231.18","60067.225","58808.418","57463.929","56041.399","54537.781","52952.89","51282.156","49516.295","47642.435","45661.785","43596.411","41418.912","39160.331","36820.465","34417.126","31964.378","29474.243","26948.984","24413.834","21886.181","19442.525","17068.985","14799.345","12655.719","10675.328","8871.837","7253.503","5842.196","4616.612","3579.967","2728.48","2037.233","1486.876","1062.411","743.591","508.831","339.92","221.646","140.969"
"19","Estimates","World",NA,"900",NA,NA,"1","World","0","1968","100000","90474.091","88112.422","86763.26","85868.577","85228.634","84756.671","84402.887","84129.404","83904.22","83707.489","83526.173","83353.323","83182.5","83008.523","82828.03","82639.63","82442.668","82237.32","82023.533","81797.484","81564.205","81320.37","81060.958","80788.464","80511.171","80229.684","79947.252","79663.768","79376.476","79083.269","78782.417","78473.626","78155.514","77827.544","77488.169","77141.071","76787.572","76427.155","76057.796","75678.51","75286.216","74883.811","74466.936","74036.336","73590.676","73128.268","72644.807","72135.627","71591.196","71007.888","70372.944","69699.933","68996.875","68276.827","67532.203","66758.651","65944.131","65077.181","64146.198","63147.443","62064.838","60902.027","59641.473","58293.833","56863.165","55348.596","53760.069","52076.544","50300.04","48424.095","46419.889","44334.634","42129.004","39839.522","37465.343","35017.679","32521.656","29999.246","27418.185","24836.276","22259.653","19765.729","17327.334","15006.55","12816.042","10791.502","8946.438","7302.543","5851.881","4605.053","3552.971","2693.571","1992.843","1444.411","1025.086","710.47","481.14","318.028","204.757","128.303"
"20","Estimates","World",NA,"900",NA,NA,"1","World","0","1969","100000","90652.678","88365.722","87046.237","86168.869","85540.128","85075.535","84721.93","84448.163","84227.273","84036.41","83861.954","83693.917","83527.129","83357.381","83181.043","82996.265","82803.004","82601.339","82390.636","82172.16","81941.664","81704.312","81456.77","81195.059","80921.75","80644.951","80365.304","80084.573","79801.768","79515.26","79221.246","78919.766","78609.097","78289.655","77959.272","77617.611","77267.953","76910.147","76544.12","76168.706","75781.268","75383.247","74969.921","74544.262","74104.195","73645.736","73169.008","72666.751","72133.103","71558.453","70937.891","70271.692","69562.818","68830.067","68076.399","67299.102","66482.764","65619.099","64689.924","63691.192","62607.218","61441.576","60179.835","58830.546","57393.389","55869.548","54265.357","52576.416","50786.514","48898.731","46896.912","44786.348","42563.855","40257.016","37860.278","35399.457","32896.032","30363.213","27789.611","25206.493","22643.578","20141.034","17696.253","15367.682","13163.631","11125.466","9260.071","7589.055","6124.549","4852.105","3769.349","2879.093","2153.925","1572.448","1125.999","788.839","539.991","361.008","235.396","149.463"
"21","Estimates","World",NA,"900",NA,NA,"1","World","0","1970","100000","90787.45","88546.108","87248.352","86372.878","85739.819","85269.222","84908.003","84621.42","84388.266","84189.906","84010.465","83839.962","83670.689","83498.901","83321.104","83135.93","82941.666","82739.049","82527.583","82307.931","82080.602","81841.555","81596.702","81343.37","81077.721","80800.332","80519.914","80237.079","79952.626","79666.498","79374.791","79076.242","78768.914","78452.833","78127.357","77790.209","77441.119","77083.154","76716.22","76340.212","75953.312","75555.776","75144.643","74720.447","74283.624","73829.45","73355.248","72856.815","72329.012","71765.513","71155.558","70502.84","69798.575","69057.228","68292.316","67507.757","66693.509","65831.763","64912.408","63922.788","62850.231","61692.034","60438.595","59101.527","57677.013","56162.858","54575.122","52900.785","51130.872","49264.45","47286.31","45201.223","42991.789","40696.658","38317.548","35864.028","33363.805","30835.828","28262.272","25689.633","23113.732","20602.221","18135.777","15777.272","13551.871","11491.108","9597.614","7896.226","6395.972","5097.807","3974.753","3050.703","2285.956","1679.261","1207.745","851.68","587.103","395.424","260.192","167.121"
"22","Estimates","World",NA,"900",NA,NA,"1","World","0","1971","100000","90858.237","88620.218","87323.408","86443.092","85800.13","85320.609","84953.819","84663.983","84426.818","84227.015","84049.964","83883.193","83718.148","83549.727","83375.038","83192.159","83000.761","82800.205","82591.178","82373.735","82147.935","81914.257","81669.599","81420.089","81163.51","80893.841","80613.922","80331.792","80047.081","79760.589","79471.423","79176.953","78874.197","78563.174","78244.099","77915.232","77574.052","77219.373","76853.842","76478.567","76092.483","75695.755","75285.242","74861.545","74424.633","73971.98","73498.385","73002.623","72478.142","71919.108","71319.974","70676.272","69983.141","69244.932","68469.302","67671.498","66846.552","65982.922","65063.028","64076.357","63006.332","61851.28","60600.145","59261.991","57843.07","56334.685","54750.747","53077.275","51312.789","49453.798","47480.203","45409.209","43224.195","40935.218","38570.152","36132.828","33648.65","31124.528","28563.135","25993.4","23427.235","20909.013","18447.484","16068.192","13819.873","11729.42","9817.101","8092.808","6567.519","5237.035","4102.842","3154.919","2373.493","1743.081","1253.883","885.303","610.989","411.723","270.723","173.71"
"23","Estimates","World",NA,"900",NA,NA,"1","World","0","1972","100000","91098.872","88994.887","87787.706","86971.775","86375.858","85929.554","85588.003","85319.428","85099.081","84910.183","84742.72","84585.613","84429.304","84269.357","84102.631","83927.439","83743.08","83549.523","83346.585","83135.708","82917.067","82690.4","82457.871","82216.378","81971.703","81721.113","81459.574","81188.312","80914.372","80637.218","80356.792","80073.691","79783.977","79486.327","79180.256","78864.845","78538.494","78200.047","77847.423","77482.929","77107.678","76722.761","76324.206","75914.524","75491.63","75053.462","74596.792","74114.827","73606.179","73066.205","72485.89","71867.699","71198.476","70488.31","69731.757","68938.394","68110.734","67249.008","66337.643","65360.54","64301.776","63162.39","61926.164","60603.315","59190.829","57692.748","56116.084","54446.168","52684.118","50822.852","48851.26","46776.685","44585.051","42298.64","39901.83","37437.919","34912.516","32346.16","29741.072","27109.908","24490.906","21916.071","19377.341","16930.681","14600.059","12431.546","10428.555","8626.213","7022.281","5614.026","4407.546","3397.921","2559.294","1893.621","1367.265","967.74","670.077","453.276","299.22","192.655"
"24","Estimates","World",NA,"900",NA,NA,"1","World","0","1973","100000","91239.162","89185.434","88019.322","87232.001","86656.119","86223.634","85891.348","85630.264","85417.727","85235.571","85071.628","84918.418","84767.488","84612.579","84450.813","84281.032","84101.895","83913.427","83715.9","83509.351","83295.495","83073.825","82846.297","82613.849","82373.845","82132.181","81885.538","81627.668","81360.109","81089.469","80814.676","80536.81","80254.979","79966.56","79670.288","79364.593","79048.769","78721.008","78380.205","78024.228","77654.886","77276.144","76885.362","76483.313","76068.69","75638.637","75189.684","74718.367","74218.768","73687.686","73118.697","72513.448","71866.183","71173.695","70440.418","69657.75","68828.866","67962.409","67049.808","66079.535","65030.241","63905.029","62685.671","61377.739","59983.221","58499.11","56938.563","55282.909","53535.183","51680.524","49711.333","47651.539","45465.214","43182.298","40797.127","38316.598","35775.246","33184.594","30548.81","27885.633","25216.434","22591.955","20008.541","17496.461","15106.006","12869.467","10801.726","8936.285","7273.812","5813.977","4558.573","3513.125","2649.279","1951.981","1404.949","990.795","683.166","460.366","302.854","194.342"
"25","Estimates","World",NA,"900",NA,NA,"1","World","0","1974","100000","91350.571","89331.241","88190.065","87423.743","86862.815","86440.66","86115.454","85859.034","85650.251","85472.579","85312.265","85161.02","85012.885","84861.501","84702.741","84535.538","84360.138","84175.564","83981.446","83779.246","83568.745","83351.355","83128.251","82899.651","82667.973","82429.819","82190.086","81945.727","81690.569","81425.324","81155.922","80882.347","80605.425","80323.851","80035.583","79738.458","79431.149","79113.138","78782.619","78437.58","78075.796","77702.647","77316.411","76919.635","76510.071","76086.697","75644.028","75180.048","74688.266","74165.064","73604.582","73008.745","72373.101","71701.624","70984.584","70224.989","69408.179","68540.18","67622.612","66651.185","65606.039","64486.949","63280.646","61988.883","60607.952","59139.401","57589.026","55949.11","54211.972","52371.627","50414.869","48359.624","46189.105","43916.389","41544.832","39084.661","36536.145","33944.359","31306.109","28639.203","25949.816","23298.226","20683.616","18148.017","15702.816","13419.128","11295.421","9376.129","7654.257","6142.709","4832.157","3735.952","2827.816","2093.687","1512.644","1071.716","741.807","501.999","332.038","214.433"
