"","i","avg_r","age","sex","born"
"263","IA1052",0.010655737704918,16.3333333333333,2,1
"264","IA1056",0.00502049180327869,10.0833333333333,2,1
"265","IA1057",0.00655737704918033,52,1,1
"266","IA1060",0.0127049180327869,80.4166666666667,2,1
"267","IA1064",0.00409836065573771,21.3333333333333,2,1
"268","IA1065",0.00491803278688525,8.25,2,0
"269","IA1067",0.00655737704918033,17.0833333333333,1,1
"270","IA1072",0.00860655737704918,57.25,1,1
"271","IA1073",0.00891393442622951,39.3333333333333,2,0
"272","IA1076",0.00348360655737705,78.25,2,0
"273","IA1078",0.00286885245901639,17.8333333333333,1,1
"274","IA1081",0.00327868852459016,40.1666666666667,1,0
"275","IA1082",0.0186475409836066,28.25,2,1
"276","IA1083",0.00645491803278689,6.33333333333333,1,1
"277","IA1085",0.00753073770491803,8.58333333333333,1,1
"278","IA1088",0.00327868852459016,25.4166666666667,1,1
"279","IA1089",0.00245901639344262,65.0833333333333,2,1
"280","IA1090",0.00327868852459016,20.9166666666667,1,1
"281","IA1093",0.00737704918032787,50.5833333333333,2,0
"282","IA1097",0.00245901639344262,17.1666666666667,2,0
"283","IA1098",0.0114754098360656,41.4166666666667,1,0
"284","IA1100",0.00327868852459016,6.75,1,0
"285","IA1101",0.0127049180327869,11.8333333333333,2,1
"286","IA1110",0.00327868852459016,27.1666666666667,2,1
"287","IA1117",0.00327868852459016,69.4166666666667,1,0
"288","IA1118",0.00163934426229508,40.4166666666667,2,0
"289","IA1119",0.0120901639344262,62.25,2,0
"290","IA1121",0.00327868852459016,13.6666666666667,1,1
"291","IA1122",0.00327868852459016,0.75,1,1
"292","IA1129",0,NA,2,NA
"293","IA1132",0.00368852459016393,18.8333333333333,2,1
"294","IA1134",0.00655737704918033,16.0833333333333,1,1
"295","IA1135",0.0110655737704918,11.4166666666667,2,0
"296","IA1138",0.00819672131147541,43.3333333333333,1,1
"297","IA1144",0.00163934426229508,52.3333333333333,1,1
"298","IA1146",0.00327868852459016,19.8333333333333,2,0
"299","IA1151",0.00245901639344262,67.25,2,0
"300","IA1152",0.00573770491803279,29,2,0
"301","IA1153",0.00204918032786885,47.3333333333333,1,1
"302","IA1160",0.00983606557377049,22.5,2,NA
"303","IA1162",0.00368852459016393,14.75,1,0
"304","IA1163",0,63.5,1,1
"305","IA1164",0.00409836065573771,NA,1,1
"306","IA1165",0.0118852459016393,76.3333333333333,2,0
