"","i","avg_r","age","sex","born"
"177","MS178",0.0100635593220339,0.33,1,1
"178","MS179",0.0188559322033898,12,2,0
"179","MS180",0.0188559322033898,8,2,1
"180","MS181",0.0188559322033898,20,1,0
"181","MS182",0.0188559322033898,6,1,1
"182","MS183",0.0188559322033898,8,2,1
"183","MS184",0.0153601694915254,8,2,1
"184","MS185",0.0153601694915254,1,2,1
"185","MS186",0.0153601694915254,4,2,1
"186","MS187",0.0153601694915254,6,2,1
"187","MS188",0.0153601694915254,10,1,0
"188","MS189",0.0153601694915254,5,1,1
"189","MS190",0.00847457627118644,2,1,0
"190","MS191",0.0110169491525424,19,1,0
"191","MS192",0.0110169491525424,14,2,0
"192","MS193",0.0110169491525424,8,2,1
"193","MS194",0.0110169491525424,17,1,0
"194","MS195",0.0131885593220339,7,2,1
"195","MS196",0.0131885593220339,0.25,1,1
"196","MS197",0.0131885593220339,30,1,0
"197","MS198",0.0131885593220339,3,2,1
"198","MS199",0.0241525423728814,22,1,1
"199","MS200",0.025,8,1,1
"200","MS201",0.025,14,1,1
"201","MS202",0.025,4,1,1
"202","MS203",0.025,50,2,0
"203","MS204",0.025,12,2,1
"204","MS205",0.025,6,2,1
"205","MS206",0.0101694915254237,1,2,1
"206","MS207",0.0101694915254237,8,1,1
"207","MS208",0.0101694915254237,3,1,1
"208","MS209",0.0101694915254237,11,1,0
"209","MS210",0.0101694915254237,7,2,1
"210","MS211",0.0101694915254237,8,1,1
"211","MS212",0.0101694915254237,13,2,0
"212","MS213",0.0101694915254237,1,1,1
"213","MS214",0.0101694915254237,10,1,0
"214","MS215",0.0101694915254237,5,1,1
"215","MS216",0.0144067796610169,4,1,1
"216","MS217",0.0144067796610169,17,2,0
"217","MS218",0.0144067796610169,15,2,0
"218","MS219",0.0144067796610169,8,1,1
"219","MS220",0.0144067796610169,10,2,1
"220","MS221",0.0144067796610169,13,1,0
"221","MS222",0.011864406779661,4,2,1
"222","MS223",0.011864406779661,1,1,1
"223","MS224",0.011864406779661,6,1,1
"224","MS225",0.0101694915254237,6,1,1
"225","MS226",0.0101694915254237,0.91,1,1
"226","MS227",0.0101694915254237,4,2,1
"227","MS228",0.0101694915254237,2,2,1
"228","MS229",0.0101694915254237,16,1,0
"229","MS230",0.0188559322033898,4,1,1
"230","MS231",0.0188559322033898,2,2,1
"231","MS232",0.0188559322033898,7,1,1
"232","MS233",0.0188559322033898,0.5,1,1
"233","MS234",0.00826271186440678,3,1,1
"234","MS235",0.00826271186440678,5,2,1
"235","MS236",0.00911016949152542,13,1,0
"236","MS237",0.00911016949152542,9,2,1
"237","MS238",0.00911016949152542,6,1,1
"238","MS239",0.00508474576271186,10,2,1
"239","MS240",0.00508474576271186,42,2,0
"240","MS241",0.00847457627118644,13,1,1
"241","MS242",0.00847457627118644,3,2,1
"242","MS243",0.00847457627118644,8,2,1
"243","MS244",0.00847457627118644,11,1,1
"244","MS245",0.00635593220338983,0.25,2,1
"245","MS246",0.00635593220338983,3,2,1
"246","MS247",0.00677966101694915,3,1,1
"247","MS248",0.00677966101694915,6,2,1
"248","MS249",0.00677966101694915,0.833,1,1
"249","MS250",0.0201271186440678,6,1,1
"250","MS251",0.0201271186440678,2,1,1
"251","MS252",0.0201271186440678,11,2,0
"252","MS253",0.0201271186440678,10,2,0
"253","MS254",0.0201271186440678,13,1,0
"254","MS255",0.0201271186440678,8,1,1
"255","MS256",0.0201271186440678,15,2,0
"256","MS257",0.0167372881355932,24,1,0
"257","MS258",0.0167372881355932,14,1,0
"258","MS259",0.0167372881355932,27,1,0
"259","MS260",0.0167372881355932,11,2,0
"260","MS261",0.0201271186440678,2,1,1
"261","MS262",0.0203389830508475,0.583,1,1
"262","MS263",0.0203389830508475,9,1,1
"263","MS264",0.0203389830508475,12,1,1
"264","MS265",0.0203389830508475,6,1,1
"265","MS266",0.0203389830508475,3,1,1
"266","MS267",0.00338983050847458,1,1,1
