"","i","avg_r","age","sex","born"
"176","LA3111",0.00406378600823045,22,2,0
"177","LA3112",0.00223765432098765,3,1,1
"178","LA1446",0.00363940329218107,57,2,1
"179","LA1670",0.00785751028806584,50,2,1
"180","LA2501",0.00202546296296296,24,2,1
"181","LA2617",0.0048804012345679,20,1,1
"182","LA2874",0.0048804012345679,12,1,1
"183","LA1671",0.00706661522633745,50,1,1
"184","LA1907",0.00354295267489712,40,2,1
"185","LA2821",0.00571630658436214,14,1,1
"186","LA1130",0.00290637860082305,70,1,1
"187","LA1467",0.00311213991769547,62,2,1
"188","LA2100",0.00321502057613169,34,1,1
"189","LA2249",0.00321502057613169,30,2,1
"190","LA2250",0.00321502057613169,24,1,1
"191","LA1922",0.00719843106995885,39,2,1
"192","LA2475",0.00740419238683128,26,1,1
"193","LA3127",0.000411522633744856,21,2,0
"194","LA3128",0.00431938014403292,1,2,1
"195","LA925",0.00282921810699588,80,2,1
"196","LA1055",0.00290637860082305,74,1,1
"197","LA3105",0.00348508230452675,38,1,1
"198","LA3106",0.00501543209876543,24,2,1
"199","LA3107",0.00466177983539095,1,2,1
"200","LA1755",0.00231481481481481,45,2,1
"201","LA2820",0.00136316872427984,15,1,1
"202","LA2961",0.00136316872427984,10,2,1
"203","LA3108",0.000733024691358025,4,2,1
"204","LA1936",0.00828671553497942,38,1,1
"205","LA2034",0.00164609053497942,36,2,0
"206","LA2875",0.00537792566872428,12,2,1
"207","LA2938",0.00537792566872428,10,1,1
"208","LA3118",0.00537792566872428,4,2,1
"209","LA3119",0.00537792566872428,1,1,1
"210","LA2062",0.00497283307613169,35,1,1
"211","LA3120",0.00190329218106996,24,2,0
"212","LA3122",0.00384958526234568,3,1,1
"213","LA3123",0.00384958526234568,1,2,1
"214","LA2433",0.00650077160493827,26,1,1
"215","LA3126",0,25,2,0
"216","LA2248",0.00795396090534979,30,1,1
"217","LA3129",0.00342721193415638,26,2,1
"218","LA3132",0.000823045267489712,27,1,0
"219","LA3133",0.000823045267489712,23,2,0
"220","LA3134",0.00123456790123457,4,2,0
"221","LA3135",0.00123456790123457,1,1,0
"222","LA752",0.00468106995884774,88,2,1
"223","LA2099",0.00815972222222222,34,2,1
"224","LA2934",0.00428562242798354,10,1,1
"225","LA1260",0.00308641975308642,64,1,1
"226","LA1672",0.00659722222222222,50,2,1
"227","LA2822",0.00525334362139918,14,1,1
"228","LA2935",0.00525334362139918,11,2,1
"229","LA1191",0.00437242798353909,67,2,1
"230","LA1261",0.00244341563786008,65,1,1
"231","LA1968",0.00381944444444444,37,2,1
