"","i","avg_r","age","sex","born"
"209","GB1960",0.023102487135506,35,2,1
"210","GB3483",0.0179298885077187,19,2,1
"211","GB3010",0.0147405660377358,19,2,1
"212","GB2482",0.0137221269296741,65,2,1
"213","GB604",0.0093803602058319,43,2,1
"214","GB2937",0.0191359348198971,36,2,1
"215","GB924",0.00514579759862779,35,2,1
"216","GB2592",0.0143653516295026,38,2,1
"217","GB84",0.0160806174957118,49,2,1
"218","GB3490",0.0128644939965695,36,2,1
"219","GB2680",0.0170990566037736,29,2,1
"220","GB1954",0.0135077186963979,57,2,1
"221","GB1631",0.010827615780446,31,2,1
"222","GB2674",0.0134005145797599,48,2,1
"223","GB2815",0.0143653516295026,49,2,1
"224","GB1229",0.0148477701543739,27,2,1
"225","GB406",0.0138829331046312,30,2,1
"226","GB330",0.0145261578044597,38,2,1
"227","GB3258",0.0141509433962264,36,2,1
"228","GB3282",0.00986277873070326,42,2,1
"229","GB507",0.0105328044596913,17,1,1
"230","GB1134",0,15,2,0
"231","GB758",0.0151157804459691,18,1,1
"232","GB813",0.00364493996569468,49,1,1
"233","GB1046",0.0179030874785592,40,1,1
"234","GB1066",0.00171526586620926,45,1,1
"235","GB543",0.0111492281303602,35,1,1
"236","GB2668",0.0137221269296741,45,2,1
"237","GB1114",0.0158126072041166,24,2,1
"238","GB2514",0.0106132075471698,48,2,1
"239","GB827",0.0113636363636364,40,2,1
"240","GB2907",0.0158126072041166,26,2,1
"241","GB748",0.0152229845626072,40,2,1
"242","GB3035",0.0130521012006861,23,2,1
"243","GB1389",0.00514579759862779,32,2,1
"244","GB1487",0.00728987993138937,46,2,1
"245","GB1872",0.0172062607204117,25,2,1
"246","GB2764",0.0120604631217839,16,2,1
"247","GB732",0.00750428816466552,22,2,0
"248","GB2717",0.00257289879931389,60,2,1
"249","GB399",0.00976897512864494,27,2,1
"250","GB223",0.00621783876500858,63,2,1
"251","GB677",0.00300171526586621,41,2,1
"252","GB3104",0.0137757289879931,23,2,1
"253","GB2730",0.0112564322469983,59,2,1
"254","GB2665",0,29,2,0
"255","GB1685",0.023102487135506,37,2,1
"256","GB1101",0.0137221269296741,45,2,1
"257","GB3177",0.00782590051457976,39,2,1
"258","GB1607",0.00954116638078902,30,2,1
"259","GB2562",0.016295025728988,28,2,1
"260","GB1796",0.00385934819897084,50,2,1
"261","GB3450",0.0101307890222985,34,2,1
"262","GB1568",0.0141509433962264,28,2,1
"263","GB1135",0.00710227272727273,50,2,1
"264","GB3224",0.00257289879931389,45,2,0
"265","GB1217",0.012221269296741,46,2,1
"266","GB599",0.00857632933104631,30,2,1
"267","GB1593",0.00771869639794168,44,2,1
"268","GB144",0.0129180960548885,23,2,1
"269","GB2063",0.00750428816466552,27,2,0
"270","GB939",0.016348627787307,38,2,1
"271","GB2087",0.00718267581475129,65,2,1
"272","GB3273",0.010934819897084,48,2,1
"273","GB1799",0.0151157804459691,32,2,1
"274","GB1118",0.0113636363636364,56,2,1
"275","GB3169",0.017688679245283,26,2,1
"276","GB321",0.00868353344768439,40,2,1
"277","GB1916",0.0172598627787307,38,2,1
"278","GB3515",0.00954116638078902,57,2,1
"279","GB594",0.00996998284734134,22,2,1
"280","GB3453",0.00589622641509434,59,2,1
"281","GB3001",0.0157590051457976,24,2,1
"282","GB358",0.0132933104631218,43,2,1
"283","GB1366",0.0154373927958834,49,2,1
"284","GB2102",0.00525300171526587,45,2,1
