"","i","avg_r","age","sex","born"
"395","AZ1001",0.00633169934640523,40,2,1
"396","AZ1005",0.00776143790849673,43,2,1
"397","AZ1006",0.00428921568627451,25,2,1
"398","AZ1007",0.00898692810457516,58,1,1
"399","AZ1008",0.00326797385620915,46,2,0
"400","AZ1009",0.00694444444444444,31,1,1
"401","AZ1010",0.00694444444444444,26,1,1
"402","AZ1011",0.00776143790849673,35,1,1
"403","AZ1012",0.00163398692810458,33,2,0
"404","AZ1013",0.00551470588235294,13,1,1
"405","AZ1014",0.00551470588235294,11,1,1
"406","AZ1015",0.00816993464052288,54,1,1
"407","AZ1016",0.00163398692810458,49,2,0
"408","AZ1017",0.0065359477124183,29,2,1
"409","AZ1018",0.00674019607843137,3,2,1
"410","AZ1019",0.00674019607843137,0.8,1,1
"411","AZ1020",0.00224673202614379,39,1,1
"412","AZ1021",0.00163398692810458,66,2,0
"413","AZ1023",0.00224673202614379,41,1,1
"414","AZ1024",0.000816993464052288,66,1,1
"415","AZ1026",0.000816993464052288,36,2,1
"416","AZ1027",0.00306372549019608,76,1,1
"417","AZ1028",0.00163398692810458,66,2,0
"418","AZ1029",0.00316584967320261,56,1,1
"419","AZ1030",0,50,2,0
"420","AZ1031",0.00316584967320261,45,1,1
"421","AZ1032",0,37,2,0
"422","AZ1033",0.00285947712418301,55,1,1
"423","AZ1034",0,41,2,0
"424","AZ1035",0.00204248366013072,61,2,0
"425","AZ1039",0.00163398692810458,22,2,0
"426","AZ1041",0.00122549019607843,46,2,0
"427","AZ1042",0.00214460784313726,29,2,1
"428","AZ1044",0.00188929738562092,1.5,2,0
"429","AZ1045",0.00275735294117647,47,1,1
"430","AZ1046",0.000816993464052288,41,2,0
"431","AZ1047",0.00260416666666667,16,2,1
"432","AZ1048",0.00204248366013072,61,2,0
"433","AZ1049",0.000408496732026144,42,1,0
"434","AZ1050",0.00234885620915033,35,2,1
"435","AZ1052",0,54,2,0
"436","AZ1053",0,54,1,1
"437","AZ1054",0,51,2,0
"438","AZ1056",0.00285947712418301,51,1,1
"439","AZ1057",0.00163398692810458,43,2,0
"440","AZ1058",0.00388071895424837,27,2,1
"441","AZ1059",0.00163398692810458,32,1,0
"442","AZ1060",0.00357434640522876,4,2,0
"443","AZ1061",0.00357434640522876,2.5,2,0
"444","AZ1062",0.00224673202614379,55,1,1
"445","AZ1063",0.00183823529411765,34,2,0
"446","AZ1064",0.00265522875816993,16,1,1
"447","AZ1069",0.00183823529411765,56,1,1
"448","AZ1070",0,42,2,0
"449","AZ1071",0.00245098039215686,43,1,1
"450","AZ1072",0.00163398692810458,35,2,0
"451","AZ1073",0.00285947712418301,14,2,1
"452","AZ1074",0.00285947712418301,12,2,1
"453","AZ1075",0.00163398692810458,63,2,0
"454","AZ1077",0,66,1,1
"455","AZ1078",0.000816993464052288,61,2,0
"456","AZ1079",0.000816993464052288,53,2,0
"457","AZ1080",0.00224673202614379,66,1,0
"458","AZ1081",0.00296160130718954,46,2,1
"459","AZ1082",0.00342116013071895,30,1,1
"460","AZ1083",0.00245098039215686,43,1,0
"461","AZ1084",0.000816993464052288,37,2,0
"462","AZ1085",0.00245098039215686,14,1,0
"463","AZ1086",0.00326797385620915,76,2,0
"464","AZ1088",0.00571895424836601,55,1,1
"465","AZ1089",0.00490196078431373,41,2,0
"466","AZ1090",0.00612745098039216,26,1,1
"467","AZ1091",0.00612745098039216,18,2,1
"468","AZ1092",0.00612745098039216,15,1,1
"469","AZ1093",0.00612745098039216,13,1,1
"470","AZ1094",0.00612745098039216,11,2,1
"471","AZ1095",0.00612745098039216,8,1,1
"472","AZ1100",0.00102124183006536,44,1,1
"473","AZ1101",0.000816993464052288,41,2,0
"474","AZ1102",0.00173611111111111,26,1,0
"475","AZ1103",0.000306372549019608,66,2,0
"476","AZ1104",0.000816993464052288,41,2,0
"477","AZ1105",0.000816993464052288,76,2,0
"478","AZ1107",0.00551470588235294,61,2,1
"479","AZ1108",0.00326797385620915,76,1,1
"480","AZ1109",0.00204248366013072,76,1,1
"481","AZ1111",0.00245098039215686,46,1,0
"482","AZ1112",0.00326797385620915,41,2,1
"483","AZ1113",0.00367647058823529,19,2,1
"484","AZ1114",0.00367647058823529,17,2,1
"485","AZ1115",0.00367647058823529,16,2,1
"486","AZ1117",0.00183823529411765,66,2,0
"487","AZ1119",0.000816993464052288,34,2,0
"488","AZ1120",0.00194035947712418,16,2,1
"489","AZ1121",0.00245098039215686,46,1,1
"490","AZ1122",0.00122549019607843,41,2,0
"491","AZ1123",0.00306372549019608,26,1,1
"492","AZ1124",0.000816993464052288,20,2,0
"493","AZ1125",0.00275735294117647,1,1,1
"494","AZ1126",0.00245098039215686,48,1,1
"495","AZ1127",0.000816993464052288,42,2,0
"496","AZ1128",0.00245098039215686,18,2,1
"497","AZ1129",0,56,1,1
"498","AZ1130",0,51,2,0
"499","AZ1131",0.00245098039215686,54,1,1
"500","AZ1132",0.00245098039215686,48,2,0
"501","AZ1133",0.00326797385620915,33,1,1
"502","AZ1134",0.00326797385620915,27,1,1
"503","AZ1135",0.00326797385620915,35,1,1
"504","AZ1136",0,31,2,0
"505","AZ1137",0.000816993464052288,56,2,0
"506","AZ1140",0.00163398692810458,30,2,0
"507","AZ1141",0.00224673202614379,5,2,1
"508","AZ1142",0.00224673202614379,3,2,1
"509","AZ1143",0.000408496732026144,59,1,1
"510","AZ1144",0,48,2,0
"511","AZ1145",0.00285947712418301,43,2,0
"512","AZ1147",0.00326797385620915,24,1,1
"513","AZ1148",0.00326797385620915,16,2,1
"514","AZ1149",0.00326797385620915,15,1,1
"515","AZ1152",0.00183823529411765,1,1,0
"516","AZ1154",0.00416156045751634,47,2,0
"517","AZ1155",0.00552747140522876,29,1,1
"518","AZ1156",0.00471047794117647,25,1,1
"519","AZ1157",0.00163398692810458,24,2,0
"520","AZ1158",0.00444878472222222,2,2,1
"521","AZ1159",0.00444878472222222,0.25,2,1
"522","AZ1161",0.000816993464052288,76,2,0
"523","AZ1162",0.00245098039215686,46,1,1
"524","AZ1163",0,41,2,0
"525","AZ1165",0.00204248366013072,56,1,1
"526","AZ1166",0.00204248366013072,53,2,0
"527","AZ1167",0.00408496732026144,37,1,1
"528","AZ1168",0.00245098039215686,32,2,0
"529","AZ1169",0.00408496732026144,9.5,1,1
"530","AZ1170",0.00408496732026144,8,2,0
"531","AZ1171",0.00408496732026144,6.7,2,1
"532","AZ1172",0.000408496732026144,61,1,1
"533","AZ1173",0.000408496732026144,54,2,0
"534","AZ1176",0.000816993464052288,14,2,0
"535","AZ1178",0.00245098039215686,31,1,1
"536","AZ1179",0.00163398692810458,29,2,0
"537","AZ1180",0.00285947712418301,7.5,2,1
"538","AZ1182",0.00285947712418301,5,1,1
"539","AZ1184",0.00163398692810458,32,2,0
"540","AZ1185",0.00245098039215686,11,1,1
"541","AZ1186",0.00245098039215686,10,2,1
"542","AZ1189",0.00234885620915033,35,1,1
"543","AZ1190",0.00163398692810458,34,2,0
"544","AZ1191",0.00280841503267974,11,1,1
"545","AZ1192",0.00280841503267974,9,1,1
"546","AZ1193",0.00122549019607843,76,1,1
"547","AZ1194",0.00204248366013072,66,2,0
"548","AZ1195",0.00337009803921569,32,2,1
"549","AZ1196",0.00326797385620915,17,1,1
"550","AZ1201",0.00214460784313726,1.5,2,0
"551","AZ1202",0,57,1,1
"552","AZ1203",0,56,2,0
"553","AZ1204",0.00122549019607843,51,2,1
"554","AZ1207",0.00163398692810458,66,1,1
"555","AZ1208",0.000816993464052288,56,2,0
"556","AZ1211",0.00183823529411765,9.5,1,0
"557","AZ1212",0.00183823529411765,7,2,0
"558","AZ1213",0.00234885620915033,76,1,1
"559","AZ1214",0.000816993464052288,51,2,0
"560","AZ1215",0.00239991830065359,20,2,1
"561","AZ1217",0.00204248366013072,61,2,0
"562","AZ1218",0.0040594362745098,41,1,1
"563","AZ1219",0.00245098039215686,26,2,0
"564","AZ1220",0.00407220179738562,6,2,1
"565","AZ1221",0.00407220179738562,4,1,1
"566","AZ1222",0.00407220179738562,0.1,1,1
"567","AZ1223",0.000816993464052288,57,1,0
"568","AZ1224",0.000816993464052288,57,2,0
"569","AZ1225",0.00163398692810458,22,1,1
"570","AZ1226",0.00163398692810458,43,1,0
"571","AZ1227",0.00878267973856209,30,2,1
"572","AZ1228",0.00602532679738562,9,2,1
"573","AZ1229",0.00602532679738562,5,1,1
"574","AZ1230",0.00224673202614379,66,1,1
"575","AZ1231",0.0014297385620915,61,2,0
"576","AZ1232",0.00183823529411765,51,1,1
"577","AZ1233",0,46,2,0
"578","AZ1235",0.00132761437908497,21,1,1
"579","AZ1237",0.00245098039215686,56,2,1
"580","AZ1239",0.00163398692810458,33,2,0
"581","AZ1240",0.00245098039215686,14,1,1
"582","AZ1241",0.00245098039215686,8,1,1
"583","AZ1242",0,61,1,1
"584","AZ1243",0,51,2,0
"585","AZ1246",0.010391135620915,25,2,1
"586","AZ1247",0.0102762459150327,3,2,1
"587","AZ1248",0.0102762459150327,1,2,1
"588","AZ1249",0.00204248366013072,66,2,0
"589","AZ1251",0.00122549019607843,71,1,1
"590","AZ1252",0.00122549019607843,61,2,0
"591","AZ1253",0.00163398692810458,71,1,1
"592","AZ1254",0.00326797385620915,40,1,0
"593","AZ1255",0.00163398692810458,36,2,0
"594","AZ1256",0.00326797385620915,11,1,0
"595","AZ1257",0.00326797385620915,3.5,2,0
"596","AZ1258",0.00122549019607843,69,2,1
"597","AZ1259",0.00163398692810458,40,2,0
"598","AZ1261",0.00122549019607843,10,2,0
"599","AZ1262",0.00163398692810458,40,1,0
"600","AZ1263",0.00163398692810458,35,2,0
"601","AZ1264",0.00245098039215686,18,2,0
"602","AZ1265",0.00245098039215686,17,1,0
"603","AZ1267",0.00163398692810458,36,2,0
"604","AZ1268",0.00163398692810458,16,2,0
"605","AZ1269",0.00163398692810458,13,2,0
"606","AZ1270",0.00183823529411765,65,2,0
