"","i","avg_r","age","sex","primary","secondary","born"
"163","LA2207",0,31,2,0,0,0
"164","LA1717",0.00322327044025157,47,1,3,0,1
"165","LA1859",0.00275157232704402,41,2,0,1,1
"166","LA1595",0.0020440251572327,53,2,0,1,1
"167","LA1227",0.00125786163522013,65,2,2,0,0
"168","LA2257",0.00550314465408805,30,2,0,6,1
"169","LA2503",0.00157232704402516,24,1,2,0,1
"170","LA1448",0.00507075471698113,58,1,3,6,1
"171","LA2032",0.0048938679245283,36,2,7,0,1
"172","LA963",0.00220125786163522,77,2,3,1,1
"173","LA3196",0.00459905660377358,36,1,5,1,1
"174","LA3244",0.00314956761006289,38,2,1,2,1
"175","LA2141",0.0029874213836478,33,1,2,3,1
"176","LA2280",0.00646619496855346,29,2,3,4,1
"177","LA2113",0.00275157232704402,33,2,2,1,1
"178","LA2370",0.00646619496855346,27,1,5,5,1
"179","LA3261",0,44,1,0,0,0
"180","LA3262",0,34,2,0,0,0
"181","LA1366",0.00632861635220126,61,2,7,2,1
"182","LA1420",0.00534591194968553,58,1,6,0,1
"183","LA2618",0.00646619496855346,20,2,5,5,1
"184","LA1542",0.00560141509433962,54,2,3,2,1
"185","LA1543",0.00538522012578616,55,1,4,5,1
"186","LA2583",0.00612224842767296,21,2,2,5,1
"187","LA1908",0.00459905660377358,39,1,5,1,1
"188","LA1934",0,39,2,0,0,0
"189","LA952",0.00161163522012579,78,1,1,0,1
"190","LA1758",0.00112028301886792,46,2,1,0,1
"191","LA1642",0,51,1,0,0,0
"192","LA1886",0.00345911949685535,40,2,1,3,1
"193","LA1108",0.00345911949685535,67,2,2,0,1
"194","LA1131",0.00377358490566038,69,2,1,2,1
"195","LA1910",0,40,1,0,0,0
"196","LA1163",0.00519850628930818,68,2,4,1,1
"197","LA1262",0.00306603773584906,64,1,3,1,1
"198","LA2457",0.00476120283018868,24,2,3,3,1
"199","LA2033",0.00314465408805031,36,2,5,0,1
"200","LA1643",0.00459905660377358,50,2,5,1,1
"201","LA1644",0.00153301886792453,50,1,2,0,1
"202","LA1759",0.00153301886792453,46,2,2,0,1
"203","LA1072",0.0066627358490566,72,1,3,0,1
"204","LA1392",0.00345911949685535,60,2,3,4,1
"205","LA2101",0,33,2,0,0,0
"206","LA2139",0.00568985849056604,33,1,4,0,1
"207","LA1015",0.00691823899371069,74,1,3,7,1
"208","LA1760",0.0047562893081761,45,1,1,2,1
"209","LA1229",0.0044811320754717,66,2,3,6,1
"210","LA1230",0.00239779874213836,65,2,1,1,1
"211","LA1738",0.00768474842767296,46,2,2,6,1
"212","LA1828",0.00290880503144654,43,2,0,1,1
"213","LA1016",0.00440251572327044,75,2,4,6,1
"214","LA1779",0.00526729559748428,44,2,3,4,1
"215","LA1645",0.00589622641509434,51,2,5,2,1
"216","LA2504",0.00357704402515723,24,1,2,3,1
"217","LA2564",0.00357704402515723,23,2,2,3,1
"218","LA1263",0.0047562893081761,64,1,6,0,1
"219","LA1367",0.00377358490566038,61,2,6,0,1
"220","LA2283",0.0048938679245283,29,2,7,0,1
"221","LA2584",0.0048938679245283,22,2,7,0,1
"222","LA2001",0.00680031446540881,36,2,8,2,1
"223","LA2102",0.0048938679245283,34,1,7,0,1
"224","LA1566",0.0029186320754717,54,2,2,3,1
"225","LA1829",0.0029186320754717,43,2,2,3,1
"226","LA2211",0.000117924528301887,30,1,0,0,0
"227","LA1830",0.00153301886792453,42,1,2,0,1
"228","LA1935",0.00476120283018868,39,2,3,3,1
"229","LA1468",0.000628930817610063,57,2,1,0,0
"230","LA2311",0.00490369496855346,29,1,0,3,1
"231","LA2351",0.00172955974842767,33,2,1,1,1
"232","LA2002",0.00571933962264151,36,1,2,5,1
"233","LA2103",0.00481525157232704,34,2,4,2,1
"234","LA2368",0.00633844339622642,27,2,5,3,1
"235","LA2371",0.0048938679245283,26,1,7,0,1
"236","LA2222",0.00882468553459119,30,2,4,4,1
"237","LA2307",0.00646619496855346,29,1,5,5,1
"238","LA2140",0.00526729559748428,33,1,3,4,1
"239","LA3222",0.00220125786163522,29,2,1,3,1
"240","LA1668",0,50,2,0,0,1
"241","LA2209",0.00568985849056604,30,1,4,0,1
"242","LA3235",0,25,2,0,0,0
"243","LA2474",0.00646619496855346,24,1,5,5,1
"244","LA3263",0.00302672955974843,69,1,1,3,1
"245","LA3264",0,66,2,0,0,0
"246","LA3278",0.0059748427672956,55,1,3,3,1
"247","LA3279",0.00188679245283019,56,2,3,0,0
"248","LA3280",0.00455974842767296,29,2,4,0,1
"249","LA3281",0.00455974842767296,26,2,4,0,1
"250","LA3287",0.00251572327044025,77,2,0,5,1
"251","LA3468",0.00455974842767296,24,1,4,0,1
"252","LA874",0.00550314465408805,81,2,5,4,1
"253","LA1778",0.00459905660377358,45,2,5,1,1
"254","LA1349",0.00480542452830189,62,2,3,1,1
"255","LA2169",0.00633352987421384,31,2,3,4,1
"256","LA2372",0.00633352987421384,26,1,3,4,1
"257","LA2436",0.00633352987421384,24,2,3,4,1
"258","LA1073",0.00283018867924528,72,1,2,1,1
"259","LA1368",0.00507075471698113,60,2,2,3,1
"260","LA1290",0.00283018867924528,64,2,2,1,1
"261","LA1623",0.00454009433962264,52,2,4,3,1
"262","LA1074",0.00165094339622642,72,2,2,0,1
"263","LA1192",0.00165094339622642,67,2,2,0,1
"264","LA1699",0.00165094339622642,48,2,2,0,1
"265","LA1132",0.00314465408805031,69,2,3,0,1
"266","LA1369",0.00220125786163522,61,1,3,0,1
"267","LA1393",0.00566037735849057,59,2,7,4,1
"268","LA2414",0.00455974842767296,26,2,2,8,1
"269","LA1320",0.00560141509433962,62,1,2,4,1
"270","LA1544",0.00491352201257862,55,2,6,0,1
"271","LA2339",0.00588639937106918,27,1,2,6,1
"272","LA1887",0.000943396226415094,40,2,1,1,0
"273","LA3207",0.000943396226415094,62,2,1,1,1
"274","LA1231",0.00654481132075472,66,2,5,1,1
"275","LA1321",0.00754716981132075,63,1,7,9,1
"276","LA1971",0.0076749213836478,38,2,5,4,1
"277","LA2003",0.0076749213836478,36,2,5,4,1
"278","LA2284",0.0076749213836478,29,1,5,4,1
"279","LA1596",0.00799921383647799,53,1,3,5,1
"280","LA1718",0.00495283018867925,48,2,2,1,1
"281","LA1761",0.00628930817610063,46,1,3,13,1
"282","LA1831",0.00741941823899371,44,2,5,2,1
"283","LA2064",0,34,2,0,0,0
"284","LA1164",0.00330188679245283,68,1,4,2,1
"285","LA1499",0.00485455974842767,55,2,5,2,1
"286","LA2285",0.00470715408805031,29,2,3,5,1
"287","LA2473",0.00470715408805031,24,1,3,5,1
"288","LA1041",0.00220125786163522,74,2,2,2,1
"289","LA2373",0.00283018867924528,27,1,1,2,1
"290","LA2004",0.00530660377358491,37,1,5,2,1
"291","LA2065",0.00738502358490566,34,2,3,4,1
"292","LA1193",0.00538522012578616,66,2,3,2,0
"293","LA1322",0.00479559748427673,62,1,4,5,1
"294","LA833",0.00365566037735849,84,2,1,4,1
"295","LA1888",0.00469732704402516,40,2,2,3,1
"296","LA955",0.00786163522012579,78,2,6,4,1
"297","LA1832",0.00691823899371069,43,2,4,2,1
"298","LA994",0.000471698113207547,75,2,0,0,1
"299","LA1133",0.0076749213836478,69,2,2,3,1
"300","LA1232",0.00188679245283019,66,1,2,1,1
"301","LA1165",0.00542452830188679,67,2,6,3,1
"302","LA1166",0.00239779874213836,68,1,3,0,1
"303","LA2142",0.0049626572327044,32,2,2,4,1
"304","LA2170",0.00454009433962264,32,1,4,3,1
"305","LA1421",0.00479559748427673,58,1,4,5,1
"306","LA1451",0.00432389937106918,58,2,2,4,1
"307","LA1233",0.00243710691823899,65,2,0,0,1
"308","LA3136",0.00566037735849057,66,2,7,4,1
"309","LA3138",0.00389150943396226,26,2,1,7,1
"310","LA3143",0.00691823899371069,45,1,4,2,1
"311","LA3144",0,34,2,0,0,0
"312","LA1043",0.0034001572327044,73,1,1,4,1
"313","LA1702",0.00422562893081761,48,2,3,4,1
"314","LA1264",0.00267295597484277,65,2,2,4,1
"315","LA2571",0.00710495283018868,23,1,2,3,1
"316","LA3152",0,23,2,0,0,0
"317","LA1265",0.00208333333333333,64,2,1,0,1
"318","LA2326",0.00210298742138365,27,2,1,0,1
"319","LA1194",0.00613207547169811,67,1,5,5,1
"320","LA1350",0.00483490566037736,62,2,4,4,1
"321","LA2066",0.0061124213836478,35,1,4,3,1
"322","LA2104",0.0061124213836478,33,2,4,3,1
"323","LA3458",0.000943396226415094,29,2,1,0,0
"324","LA1889",0.00680031446540881,41,1,8,2,1
"325","LA1909",0.00231918238993711,40,2,2,1,1
"326","LA1805",0.00487421383647799,44,2,2,4,1
"327","LA1833",0.00680031446540881,43,1,8,2,1
"328","LA1266",0.00731132075471698,65,2,8,1,1
"329","LA1267",0.0050314465408805,65,1,8,0,1
"330","LA1972",0.00511006289308176,37,2,1,8,1
"331","LA2461",0.00680031446540881,25,2,8,2,1
"332","LA3169",0,32,1,0,0,0
"333","LA1700",0.00430424528301887,49,1,2,5,1
